WA Name,IWA Title,DWA Title,DWA ID,IWA ID,Element ID
Training and Teaching Others,Teach academic or vocational subjects.,Guide class discussions.,4.A.4.b.3.I02.D05,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Apply multiple teaching methods.,4.A.4.b.3.I02.D06,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Teach online courses.,4.A.4.b.3.I02.D07,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Instruct college students in social sciences or humanities disciplines.,4.A.4.b.3.I02.D08,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Instruct college students in physical or life sciences.,4.A.4.b.3.I02.D09,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Tutor students who need extra assistance.,4.A.4.b.3.I02.D10,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Teach humanities courses at the college level.,4.A.4.b.3.I02.D11,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Teach physical science or mathematics courses at the college level.,4.A.4.b.3.I02.D12,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach academic or vocational subjects.,Read to students.,4.A.4.b.3.I02.D13,4.A.4.b.3.I02,4.A.4.b.3
Training and Teaching Others,Teach safety procedures or standards to others.,Educate the public about fire safety or prevention.,4.A.4.b.3.I03.D01,4.A.4.b.3.I03,4.A.4.b.3
Training and Teaching Others,Teach safety procedures or standards to others.,Teach safety standards or environmental compliance methods.,4.A.4.b.3.I03.D02,4.A.4.b.3.I03,4.A.4.b.3
Training and Teaching Others,Teach safety procedures or standards to others.,Provide safety training.,4.A.4.b.3.I03.D03,4.A.4.b.3.I03,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train personnel to enhance job skills.,4.A.4.b.3.I04.D01,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train personnel on proper operational procedures.,4.A.4.b.3.I04.D02,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train others in operational procedures.,4.A.4.b.3.I04.D03,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train personnel.,4.A.4.b.3.I04.D04,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train sales personnel.,4.A.4.b.3.I04.D05,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Instruct staff in work policies or procedures.,4.A.4.b.3.I04.D06,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train others on performance techniques.,4.A.4.b.3.I04.D07,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train staff members.,4.A.4.b.3.I04.D08,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,"Train workers in farming, forestry, or hunting techniques.",4.A.4.b.3.I04.D09,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train food preparation or food service personnel.,4.A.4.b.3.I04.D10,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,"Train employees on environmental awareness, conservation, or safety topics.",4.A.4.b.3.I04.D11,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train personnel in organizational or compliance procedures.,4.A.4.b.3.I04.D12,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train construction or extraction personnel.,4.A.4.b.3.I04.D13,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train employees in proper work procedures.,4.A.4.b.3.I04.D14,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train personnel in technical or scientific procedures.,4.A.4.b.3.I04.D15,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Conduct employee training programs.,4.A.4.b.3.I04.D16,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train personnel on managerial topics.,4.A.4.b.3.I04.D17,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train others on work processes.,4.A.4.b.3.I04.D18,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train transportation or material moving personnel.,4.A.4.b.3.I04.D19,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train service staff.,4.A.4.b.3.I04.D20,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others on operational or work procedures.,Train staff members in social services skills.,4.A.4.b.3.I04.D21,4.A.4.b.3.I04,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Instruct workers to use equipment or perform technical procedures.,4.A.4.b.3.I05.D01,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Instruct patients in the use of assistive equipment.,4.A.4.b.3.I05.D02,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Teach others to use computer equipment or hardware.,4.A.4.b.3.I05.D03,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Train others in computer interface or software use.,4.A.4.b.3.I05.D04,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Teach others to use technology or equipment.,4.A.4.b.3.I05.D05,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Demonstrate activity techniques or equipment use.,4.A.4.b.3.I05.D06,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others to use equipment or products.,Train customers in the use of products.,4.A.4.b.3.I05.D07,4.A.4.b.3.I05,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Teach exercise or fitness techniques.,4.A.4.b.3.I06.D01,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Engage patients in exercises or activities.,4.A.4.b.3.I06.D02,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Teach physical education.,4.A.4.b.3.I06.D03,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Teach medical procedures or medical equipment use to patients.,4.A.4.b.3.I06.D04,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,"Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.",4.A.4.b.3.I06.D05,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Conduct health or safety training programs.,4.A.4.b.3.I06.D06,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Teach health or hygiene practices.,4.A.4.b.3.I06.D07,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Train medical providers.,4.A.4.b.3.I06.D08,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Teach health management classes.,4.A.4.b.3.I06.D09,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Teach medical procedures to healthcare personnel.,4.A.4.b.3.I06.D10,4.A.4.b.3.I06,4.A.4.b.3
Training and Teaching Others,Train others on health or medical topics.,Train caregivers or other non-medical personnel.,4.A.4.b.3.I06.D11,4.A.4.b.3.I06,4.A.4.b.3
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise maintenance workers.,4.A.4.b.4.I01.D01,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise engineering or other technical personnel.,4.A.4.b.4.I01.D02,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise trainees.,4.A.4.b.4.I01.D03,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise service workers.,4.A.4.b.4.I01.D04,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise production or support personnel.,4.A.4.b.4.I01.D05,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Direct activities of subordinates.,4.A.4.b.4.I01.D06,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise information technology personnel.,4.A.4.b.4.I01.D07,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise clerical or administrative personnel.,4.A.4.b.4.I01.D08,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise activities of other legal personnel.,4.A.4.b.4.I01.D09,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise scientific or technical personnel.,4.A.4.b.4.I01.D10,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise medical support personnel.,4.A.4.b.4.I01.D11,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise workers providing client or patient services.,4.A.4.b.4.I01.D12,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise employees.,4.A.4.b.4.I01.D13,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise patient care personnel.,4.A.4.b.4.I01.D14,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise technical medical personnel.,4.A.4.b.4.I01.D15,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise sales or support personnel.,4.A.4.b.4.I01.D16,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise laboratory work.,4.A.4.b.4.I01.D17,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise student research or internship work.,4.A.4.b.4.I01.D18,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise personnel activities.,Supervise workers performing environmentally sustainable activities.,4.A.4.b.4.I01.D19,4.A.4.b.4.I01,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Serve on organizational committees.,Serve on institutional or departmental committees.,4.A.4.b.4.I02.D01,4.A.4.b.4.I02,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Coordinate artistic or entertainment activities.,Manage content of broadcasts or presentations.,4.A.4.b.4.I03.D01,4.A.4.b.4.I03,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Coordinate artistic or entertainment activities.,Direct productions or performances.,4.A.4.b.4.I03.D02,4.A.4.b.4.I03,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Coordinate artistic or entertainment activities.,Coordinate musical rehearsals or performances.,4.A.4.b.4.I03.D03,4.A.4.b.4.I03,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Coordinate artistic or entertainment activities.,Coordinate athletic or sporting events or activities.,4.A.4.b.4.I03.D04,4.A.4.b.4.I03,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Coordinate artistic or entertainment activities.,Coordinate artistic activities.,4.A.4.b.4.I03.D05,4.A.4.b.4.I03,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Manage agricultural or forestry operations.,Coordinate forestry or agricultural activities.,4.A.4.b.4.I04.D01,4.A.4.b.4.I04,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Manage agricultural or forestry operations.,Manage agricultural or forestry operations.,4.A.4.b.4.I04.D02,4.A.4.b.4.I04,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Manage agricultural or forestry operations.,"Direct activities of agricultural, forestry, or fishery employees.",4.A.4.b.4.I04.D03,4.A.4.b.4.I04,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise activities in correctional facilities.,Supervise inmate activities.,4.A.4.b.4.I05.D01,4.A.4.b.4.I05,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Supervise activities in correctional facilities.,Count prison inmates or personnel.,4.A.4.b.4.I05.D02,4.A.4.b.4.I05,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Direct surveying activities.,4.A.4.b.4.I06.D01,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Direct technical activities or operations.,4.A.4.b.4.I06.D02,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Coordinate design activities.,4.A.4.b.4.I06.D03,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Coordinate software or hardware installation.,4.A.4.b.4.I06.D04,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Direct scientific activities.,4.A.4.b.4.I06.D05,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Direct natural resources management or conservation programs.,4.A.4.b.4.I06.D06,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Manage information technology projects or system activities.,4.A.4.b.4.I06.D07,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Manage scientific or technical project resources.,4.A.4.b.4.I06.D08,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Direct medical science or healthcare programs.,4.A.4.b.4.I06.D09,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Direct design or development activities.,4.A.4.b.4.I06.D10,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Direct scientific or technical activities.,Coordinate cross-disciplinary research programs.,4.A.4.b.4.I06.D11,4.A.4.b.4.I06,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Manage human resources activities.,Coordinate training activities.,4.A.4.b.4.I07.D01,4.A.4.b.4.I07,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Manage human resources activities.,Coordinate personnel recruitment activities.,4.A.4.b.4.I07.D02,4.A.4.b.4.I07,4.A.4.b.4
"Guiding, Directing, and Motivating Subordinates",Manage human resources activities.,Direct employee training programs.,4.A.4.b.4.I07.D03,4.A.4.b.4.I07,4.A.4.b.4
